
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\0CX\0CX02TE\2013-04-16_19-41-47_9999\0CX02TE-2013-04-16_19-41-47_9999-8_99_8.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-10_2_10_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-10_2_10_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-10_2_10_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-11_21_11.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-11_21_11_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-11_21_11_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-11_21_11_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-12_5_12.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-12_5_12_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-12_5_12_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-12_5_12_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-13_17_13.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-13_17_13_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-13_17_13_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-13_17_13_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-14_19_14.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-14_19_14_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-14_19_14_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-14_19_14_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-15_9_15.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-15_9_15_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-15_9_15_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-15_9_15_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-16_16_16.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-16_16_16_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-16_16_16_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-16_16_16_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-17_4_17.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-17_4_17_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-17_4_17_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-17_4_17_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-18_23_18.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-18_23_18_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-18_23_18_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-18_23_18_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-19_8_19.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-19_8_19_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-19_8_19_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-19_8_19_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-1_22_1.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-1_22_1_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-1_22_1_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-1_22_1_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-20_14_20.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-20_14_20_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-20_14_20_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-20_14_20_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-21_12_21.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-21_12_21_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-21_12_21_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-21_12_21_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-22_13_22.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-22_13_22_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-22_13_22_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-22_13_22_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-23_20_23.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-23_20_23_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-23_20_23_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-23_20_23_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-24_3_24.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-24_3_24_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-24_3_24_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-24_3_24_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-25_11_25.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-25_11_25_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-25_11_25_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-25_11_25_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-2_10_2.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-2_10_2_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-2_10_2_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-2_10_2_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-3_15_3.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-3_15_3_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-3_15_3_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-3_15_3_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-4_6_4.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-4_6_4_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-4_6_4_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-4_6_4_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-5_24_5.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-5_24_5_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-5_24_5_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-5_24_5_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-6_1_6.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-6_1_6_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-6_1_6_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-6_1_6_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-7_25_7.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-7_25_7_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-7_25_7_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-7_25_7_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-8_7_8.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-8_7_8_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-8_7_8_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-8_7_8_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-9_18_9.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-9_18_9_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-9_18_9_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190562\2013-08-29_23-05-30_6959\3190562-2013-08-29_23-05-30_6959-9_18_9_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-1_99_1.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-1_99_1_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-1_99_1_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-1_99_1_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-21_99_21.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-21_99_21_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-21_99_21_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-21_99_21_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-24_99_24.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-24_99_24_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-24_99_24_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-24_99_24_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-25_99_25.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-25_99_25_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-25_99_25_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-25_99_25_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-2_99_2.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-2_99_2_horizontal.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-2_99_2_transpose.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190709\2013-08-08_05-25-55_7010\3190709-2013-08-08_05-25-55_7010-2_99_2_vertical.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190717\2013-08-10_02-31-30_6959\3190717-2013-08-10_02-31-30_6959-22_1_22.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190717\2013-08-10_02-31-30_6959\3190717-2013-08-10_02-31-30_6959-22_1_22_horizontal.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190717\2013-08-10_02-31-30_6959\3190717-2013-08-10_02-31-30_6959-22_1_22_transpose.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3190717\2013-08-10_02-31-30_6959\3190717-2013-08-10_02-31-30_6959-22_1_22_vertical.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-1_9_1.png, Label: 0
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-1_9_1_horizontal.png, Label: 3
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-1_9_1_transpose.png, Label: 1
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-1_9_1_vertical.png, Label: 4
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-8_14_8.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-8_14_8_horizontal.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-8_14_8_transpose.png, Label: 7
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\319\3191950\2013-08-06_10-03-48_6870\3191950-2013-08-06_10-03-48_6870-8_14_8_vertical.png, Label: 7
